1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576	1865.963576
